Comment,Class
一定要差评，看了好久为了赶父亲节给老爸买了这款手机，手机没问题，但6月17号买，18号价格还没变，到手里19号你就降价200，你咋不上天啊，要不是已经送老爹了真想退了，京东看来只有物流靠谱，价格什么的就是放屁！骗钱！,-1
一开始用的还不错，但现在用了半月这手机让我可头疼了，总是毫无征兆的卡壳，需要重启，手机没有任何信息自己在那响，现在充满电待机一会就没好多电，不值这个钱,-1
一摔就碎，一碎心碎，玻璃手机！随便换个屏幕都要1000多！,-1
一星差评是给京东的，明明白白的三星自营手机优惠卷就是用不了，过了618就能用了，骗人的京东优惠！！,-1
一星差评给京东！！！产品没有任何问题！！！！一星差评给京东！！！产品没有任何问题！！！！一星差评给京东！！！产品没有任何问题！！！！一星差评给京东！！！产品没有任何问题！！！！一星差评给京东！！！产品没有任何问题！！！！一星差评给京东！！！产品没有任何问,-1
一星我都不想给，发票硬是说给我了，让我仔细翻破盒子，就那破盒子都快被我弄烂了，可是发票在哪？我赖你们一张发票玩呢？我看你们咋给我解决，后续追评！另外手机纯属被外观征服，三星优化的可以用最差来形容，对不起这配置，玩游戏的朋友绕行吧！,-1
一星是给手机的，京东一星都不想给 ，才两天就降价，还不给退，以后再也不会在京东买东西了,-1
一星是给手机的，京东真是太恶心了，放在购物车里反复确认过的赠品(手环和三星原装无线充电器)，付完款就给我变成一堆乱七八糟的东西了，你们真会玩!呸!,-1
一星纯粹是给发货速度，整整晚发了一个月，中间不断忽悠我取消订单，忽悠我马上到货，结果现在一点补偿都没有，什么玩意儿？,-1
一星给物流  才买半个月就降价300 还有没有天理啊,-1
一星给的是三星。这才几天，都一直很注意！屏幕竟然好多划痕！！！就这样，半年后还用看？打字已经略显卡顿了！,-1
一星评价 预订的都懂 另外 我的货15号就收到了 订单完成时间是25号 这什么意思？,-1
一星都不想给，不到一个月就死机，黑屏，怀疑是不是正品,-1
一星都不想给，发票都不给，京东垃圾了，连钻石老客服都这样说。,-1
一星都不想给，快递倒是很快，结果拿到机开机屏幕亮的那一秒傻眼了，屏幕左下角好大一片黑的。一直京东方买东西手机也是，这次真的很失望。已经申请换货,-1
一星都不想给。手机屏幕是翘起来的，手机是弯的，还有点掉漆，已经送回去换货，前面看了评论也有这种情况，没想到自己也遇到了，不知道是运气差还是京东的品质有问题，去年在京东上买了两块表都出现了问题，换货一次维修一次，以后买东西应该不会再考虑上京东,-1
一次太失败的购物！什么叫双卡双待，当中移动和电信卡放一起的时候，移动4g功能就如图失效，差差差！,-1
一点也不好 手机脆 很容易刻出印记 发热 卡顿home磨损闪光灯磨损,-1
一点也不好，手感不杂好啊,-1
一点都不好，掉价太厉害，刚买几天就掉了几百，建议大家不要买，还不可以申请差价,-1
一点问题来回折腾，买过三星s7刚化膜窄了蛮多，京东客服推400，400又推给京东，一点解决问题的诚意。一点小事折磨客户，让人不胜其烦,-1
一用就发热三星的通病,-1
一直以为京东卖二手货是传言，让我碰上了，手机有划痕,-1
一直在京东买东西，这次真是让我从此不在京东买了，一个手机几天就优惠400。???大商家也不会缺我一个客户。???,-1
一直在京东购物，现在是钻石会员了，前段送了张券，是S6系列手机的，好像挺划算，就买了，绿色S6 edge，那么问题来了，收到打开货打开，有一层京东的塑封膜，再是三星的塑封膜，拆开来，手机的保护膜上面，里面都有很大的灰尘，心理就觉的不对，回想以前一直在京东上买手机，平板，都是这个情况，总觉得不对劲，因为去年在电信营业厅买的note4，是不会这样的，打开包装，是很干净的，*元的手机，这次就较真了，选择了退货，不敢说是假货，或是翻新机，但我可以肯定是京东重新包装过的，就在刚才，京东客服打来电话说，已处理完成退货，退kuan，但是之前用的优惠券已经过期，说是不能返还我，可我看了下，有效期是7－22到8－20，怎么个算过期，真怀疑京东是积压了一批重包装产品，要处理，才发的优惠券啊，你想用这券买好的是不会给你的，大家做个参考,-1
一言难尽，买的手机还是挺满意的。朋友一直说在外面买药便宜500-1000元，当时我看到京东可以分期免息和手续费，想着买两部，分期免息压力没那么大，因此买了，我第一次付款的时候没有成功。第二次重新付的时候看到页面上确实是显示分12期，免息，每期666.66，但是他系统的信息却不是这样的，因为当时已经是下班时间，就也没看他系统的信息，系统上显示的是30天免息，跟页面上显示的完全是两回事，京东的处理实在让客户无法接受。我确认当时页面显示是12期，每期约666.66，我拿了计算器算了下，确定是没有手续费，所以才一下买了两部，现在欲哭无泪。主要觉得亏了。外面买可以省好多,-1
一颗星也是给售后的，十一活动买的，第一个邮过来各种重启，后来申请换新，速度很快，不过两个手机都是5月份的老机器，第二个前屏右侧很大的一条缝，一张纸轻轻松松放进去，但是其他的没什么毛病，就不打算再换了,-1
一颗星给手机   客服实在太垃圾  问什么都不知道   真不知道京东客服有什么用,-1
一颗星都不想给，一个月不到听筒黑色掉漆掉成银色了，京东不解决，三星售后没权利！5千多的东西这个质量！希望大家不要被漂亮的外观给骗了！质量真的狠差！,-1
三天放口袋隔碎了。客服说修需要*,-1
三房买的这个手机送半年碎屏险！！！！在京东买的不带碎屏险！！！！需要单独购买！！！！！！！京东也没见便宜多少 ！所以直接去三星官方店买！！！！！！！,-1
"三星s6edge预定机买不到，却有抢购机，但所有的赠品全没了。
京东营销手段~~~~duang`duang`duang`",-1
三星s7旗舰机还自营的竟然发热很厉害？无语了，玩一会就非常发热，电量一般般，顶不了发热这个现象！,-1
三星你T&amp;M&amp;D行不行啊。刚买了不到半个月降价*元。第一次用你丫的就这操行。还是用苹果吧，T&amp;M&amp;D没出息，你讲价也得有不长吧。靠。以后绝对不尝试你们任何东西，没品。,-1
三星最垃圾的手机，一下就没电了，，一周死机两次，反应越来越慢,-1
三星原封包装，摄像头进灰，侧面掉漆，Home键划痕，最不可接受的是Home键的位置是歪的！草尼妈的三星，**就买这个品质的手机，山寨的品控都比你好！赶快把惠州垃圾工厂关闭算了！不可原谅！,-1
三星商店根本用不了~垃圾,-1
三星太小气，孩子喜欢的环形无线充电功能才把计划买水果6调整为三星6的，结果看好的那个充电器竟然不是标配，还得自己花钱买，这和骗子没区别呀，我强烈鄙视三星这种五良商家，建议大家用脚投票吧！,-1
三星官网旗舰店买的，第一天用了三四天手机开始会卡屏，充电也很慢，建议要买请谨慎。,-1
三星应用垃圾。。。根本进不去。。,-1
三星想凭这手机咸鱼翻身？！发热，卡机，耗电，易误触，侧面按键卡死！还钱！,-1
三星手机不行、很差、速度慢、根本不值这个价位、请大家买的时候要三思、反应迟钝、信号一般、注意??真心奉劝,-1
三星手机好垃圾！！！运行内存严重缩水！！！4G的什么都没运行就只有1g！好骗人！手机发热厉害得要死！电一点都不经用！一天4充少不了！软件运行起来卡得要死！经常卡黑屏！！！！真的太垃圾了！！！以后再也不在京东里买三星了！！！是骗子的话就去死！！！！,-1
三星手机真烫，跟要爆炸了一样，打电话咨询说是正常现象，破手机浪费钱,-1
"三星手机通病.80分钟快速冲好电.40分钟就玩个聊天就可以用完电,手机用超过10分钟就发热很历害.不懂还能换么?",-1
三星是我买过就恶心的产品，降价速度前所没有的快，买来刚过七天就降一百多，半个月又降，这机还没什么优势，这个价不如买苹果,-1
三星是给快递的，昨晚下的单今天十点多就到了；但是......快递员帮忙拆快递的时候，手机就这么掉在了地上，很恼火，过两天，不行的话果断退货。,-1
三星本来想分粉他，但是太难了,-1
三星标志下面有裂痕，已申请换货，哎,-1
